volume	page	line	token_index	tibetan_syllable	latin_source	latin_target	tibetan_role	tibetan_feature	latin_realization	structural_unit	evidence_provenance	source_or_target	independence_class	feature_teaching_status	domain	alignment	confidence
wts_1_34	99	10	1	ཀོང	kon	koṅ	pre_coda_structural_unit	ཀོ	ko	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	99	16	1	ཀོང	kon	koṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	99	16	1	ཀོང	kon	koṅ	pre_coda_structural_unit	ཀོ	ko	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	99	16	2	ལུང	lun	luṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	99	16	2	ལུང	lun	luṅ	pre_coda_structural_unit	ལུ	lu	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	99	21	1	ཀོང	kon	koṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	99	21	1	ཀོང	kon	koṅ	pre_coda_structural_unit	ཀོ	ko	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	99	38	1	ཀོང	kon	koṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	99	38	1	ཀོང	kon	koṅ	pre_coda_structural_unit	ཀོ	ko	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	99	38	3	ཀོང	kon	koṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	99	38	3	ཀོང	kon	koṅ	pre_coda_structural_unit	ཀོ	ko	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	99	41	1	ཀོང	kon	koṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	99	41	1	ཀོང	kon	koṅ	pre_coda_structural_unit	ཀོ	ko	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	99	86	4	ཆུང	chun	chuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	99	86	4	ཆུང	chun	chuṅ	pre_coda_structural_unit	ཆུ	chu	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	104	89	1	ཀྱང	kyan	kyaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	104	89	1	ཀྱང	kyan	kyaṅ	pre_coda_structural_unit	ཀྱ	kya	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	106	3	8	དབང	dban	dbaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	unclear	marker_or_damage	high
wts_1_34	106	3	8	དབང	dban	dbaṅ	pre_coda_structural_unit	དབ	dba	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	unclear	marker_or_damage	medium
wts_1_34	107	1	2	ཐང	than	thaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	107	1	2	ཐང	than	thaṅ	pre_coda_structural_unit	ཐ	tha	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	107	3	2	ཐང	than	thaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	107	3	2	ཐང	than	thaṅ	pre_coda_structural_unit	ཐ	tha	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	107	127	2	ཤིང	Sin	Siṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	107	127	2	ཤིང	Sin	Siṅ	pre_coda_structural_unit	ཤི	Si	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	107	133	2	ཏང	tan	taṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	107	133	2	ཏང	tan	taṅ	pre_coda_structural_unit	ཏ	ta	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	107	152	2	རང	ran	raṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	107	152	2	རང	ran	raṅ	pre_coda_structural_unit	ར	ra	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	109	55	1	ཀྲོང	kron	kroṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	109	55	1	ཀྲོང	kron	kroṅ	pre_coda_structural_unit	ཀྲོ	kro	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	109	88	1	ཀྲོང	kron	kroṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	109	88	1	ཀྲོང	kron	kroṅ	pre_coda_structural_unit	ཀྲོ	kro	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	109	88	2	ཀྲོང	kron	kroṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	109	88	2	ཀྲོང	kron	kroṅ	pre_coda_structural_unit	ཀྲོ	kro	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	109	100	1	ཀྲོང	kron	kroṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	109	100	1	ཀྲོང	kron	kroṅ	pre_coda_structural_unit	ཀྲོ	kro	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	110	77	2	ཁུང	khun	khuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	110	77	2	ཁུང	khun	khuṅ	pre_coda_structural_unit	ཁུ	khu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	111	3	2	གཞུང	gzun	gźuṅ				full_token	reviewed_tibetan_exact_manual_multi_error	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	111	163	2	ཁང	khan	khaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	111	163	2	ཁང	khan	khaṅ	pre_coda_structural_unit	ཁ	kha	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	112	31	2	གླང	glan	glaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	112	31	2	གླང	glan	glaṅ	pre_coda_structural_unit	གླ	gla	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	112	138	5	རིང	rin	riṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	112	138	5	རིང	rin	riṅ	pre_coda_structural_unit	རི	ri	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	113	33	4	ལྔ	Ina	lṅa	unsegmented_structural_unit	ལྔ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	113	66	3	ཁྱུང	khyun	khyuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	113	66	3	ཁྱུང	khyun	khyuṅ	pre_coda_structural_unit	ཁྱུ	khyu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	113	134	4	ཁྱུང	khyun	khyuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	113	134	4	ཁྱུང	khyun	khyuṅ	pre_coda_structural_unit	ཁྱུ	khyu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	113	164	2	དབང	dban	dbaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	113	164	2	དབང	dban	dbaṅ	pre_coda_structural_unit	དབ	dba	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	113	203	5	གླིང	glin	gliṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	113	203	5	གླིང	glin	gliṅ	pre_coda_structural_unit	གླི	gli	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	114	8	4	ཆུང	chun	chuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	114	8	4	ཆུང	chun	chuṅ	pre_coda_structural_unit	ཆུ	chu	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	114	54	4	ཆུང	chun	chuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	114	54	4	ཆུང	chun	chuṅ	pre_coda_structural_unit	ཆུ	chu	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	114	95	14	དུང	dun	duṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	tibetan_proper_name	secure_reviewed_alignment	none
wts_1_34	114	154	3	གདོང	gdon	gdoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	114	154	3	གདོང	gdon	gdoṅ	pre_coda_structural_unit	གདོ	gdo	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	114	218	3	དབང	dban	dbaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	114	218	3	དབང	dban	dbaṅ	pre_coda_structural_unit	དབ	dba	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	115	26	2	ཤིང	sin	siṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	115	26	2	ཤིང	sin	siṅ	pre_coda_structural_unit	ཤི	si	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	115	56	1	ཀླུང	klun	kluṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	115	56	1	ཀླུང	klun	kluṅ	pre_coda_structural_unit	ཀླུ	klu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	115	94	1	ཀླུང	klun	kluṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	115	94	1	ཀླུང	klun	kluṅ	pre_coda_structural_unit	ཀླུ	klu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	115	169	1	ཀླུང	klun	kluṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	115	169	1	ཀླུང	klun	kluṅ	pre_coda_structural_unit	ཀླུ	klu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	115	182	1	ཀླུང	klun	kluṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	115	182	1	ཀླུང	klun	kluṅ	pre_coda_structural_unit	ཀླུ	klu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	115	185	1	ཀླུང	klun	kluṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
